 0.57343E-08 0.26974E-10 0.00000E+00    15001      792    4      787 0.137E+12 0.40004E-13  0.57343E-08  0.72863E-11  0.72863E-11      787
   2    0.57113E-08    0.70851E-10    0.55479E+00    0.14713E-07    0.57113E-08
   3    0.56916E-08    0.50740E-10    0.56384E+00    0.14850E-07    0.56916E-08
   4    0.57606E-08    0.35649E-10    0.55351E+00    0.14937E-07    0.57606E-08
