 0.57374E-08 0.33626E-10 0.00000E+00    15001      805    4      800 0.139E+12 0.40086E-13  0.57374E-08  0.71717E-11  0.71717E-11      800
   2    0.57407E-08    0.71889E-10    0.56003E+00    0.14184E-07    0.57407E-08
   3    0.56637E-08    0.50403E-10    0.56283E+00    0.15597E-07    0.56637E-08
   4    0.57723E-08    0.35815E-10    0.55496E+00    0.14639E-07    0.57723E-08
